Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
01/02/1986,-3.0064,63.6055,-31.57821667,236.0396022,77.85369873,49.45164108,448.0554474,278.8872171,-80.86009873,80.56751477,-479.6336641,365.3666291
01/03/1986,-3.0064,63.6055,-31.82875,236.7526813,77.85369873,49.45164108,454.5432557,279.2523386,-80.86009873,80.56751477,-486.3720057,366.1061332
01/04/1986,-3.0064,63.6055,-32.07928333,237.4636192,77.85369873,49.45164108,461.0310639,279.6169833,-80.86009873,80.56751477,-493.1103472,366.8441465
01/05/1986,-3.0064,63.6055,-32.32981667,238.1724349,77.85369873,49.45164108,467.5188721,279.9811531,-80.86009873,80.56751477,-499.8486888,367.580678
01/06/1986,-3.0064,63.6055,-32.58035,238.8791474,77.85369873,49.45164108,474.0066803,280.3448499,-80.86009873,80.56751477,-506.5870303,368.3157367
01/07/1986,-3.0064,63.6055,-32.83088333,239.5837753,77.85369873,49.45164108,480.4944886,280.7080754,-80.86009873,80.56751477,-513.3253719,369.0493313
01/08/1986,-3.0064,63.6055,-33.08141667,240.2863369,77.85369873,49.45164108,486.9822968,281.0708315,-80.86009873,80.56751477,-520.0637135,369.7814706
01/09/1986,-3.0064,63.6055,-33.33195,240.9868503,77.85369873,49.45164108,493.470105,281.4331201,-80.86009873,80.56751477,-526.802055,370.5121632
01/10/1986,-3.0064,63.6055,-33.58248333,241.6853333,77.85369873,49.45164108,499.9579132,281.7949428,-80.86009873,80.56751477,-533.5403966,371.2414176
01/11/1986,-3.0064,63.6055,-33.83301667,242.3818034,77.85369873,49.45164108,506.4457215,282.1563016,-80.86009873,80.56751477,-540.2787381,371.9692422
01/12/1986,-3.0064,63.6055,-34.08355,243.076278,77.83556634,49.45527359,512.9320187,282.5172512,-80.84196634,80.56974442,-547.0155687,372.6956857
01/01/1987,-30.5566,66.19,-36.62993333,243.826106,41.11526489,56.81154633,516.3582907,282.9928619,-71.67186489,87.2276785,-552.9882241,373.5453518
01/02/1987,-30.5566,66.19,-39.17631667,244.5736351,41.11526489,56.81154633,519.7845628,283.4676746,-71.67186489,87.2276785,-558.9608795,374.3930896
01/03/1987,-30.5566,66.19,-41.7227,245.3188864,41.11526489,56.81154633,523.2108349,283.9416933,-71.67186489,87.2276785,-564.9335349,375.2389122
01/04/1987,-30.5566,66.19,-44.26908333,246.0618805,41.11526489,56.81154633,526.637107,284.414922,-71.67186489,87.2276785,-570.9061903,376.0828325
01/05/1987,-30.5566,66.19,-46.81546667,246.8026379,41.11526489,56.81154633,530.063379,284.8873646,-71.67186489,87.2276785,-576.8788457,376.9248633
01/06/1987,-30.5566,66.19,-49.36185,247.5411785,41.11526489,56.81154633,533.4896511,285.3590251,-71.67186489,87.2276785,-582.8515011,377.7650173
01/07/1987,-30.5566,66.19,-51.90823333,248.2775223,41.11526489,56.81154633,536.9159232,285.8299072,-71.67186489,87.2276785,-588.8241565,378.6033068
01/08/1987,-30.5566,66.19,-54.45461667,249.0116887,41.11526489,56.81154633,540.3421953,286.3000148,-71.67186489,87.2276785,-594.7968119,379.4397444
01/09/1987,-30.5566,66.19,-57.001,249.7436969,41.11526489,56.81154633,543.7684673,286.7693518,-71.67186489,87.2276785,-600.7694673,380.2743422
01/10/1987,-30.5566,66.19,-59.54738333,250.4735658,41.11526489,56.81154633,547.1947394,287.237922,-71.67186489,87.2276785,-606.7421227,381.1071122
01/11/1987,-30.5566,66.19,-62.09376667,251.2013141,41.11526489,56.81154633,550.6210115,287.705729,-71.67186489,87.2276785,-612.7147782,381.9380665
01/12/1987,-30.5566,66.19,-64.64015,251.9269601,41.07610103,56.80999636,554.0440199,288.1727511,-71.63270103,87.22666901,-618.6841699,382.7671977
01/01/1988,-99.15,65.6295,-72.90265,252.6383367,-38.17807007,53.67339706,550.8625141,288.5889879,-60.97192993,84.78245587,-623.7651641,383.5488666
01/02/1988,-99.15,65.6295,-81.16515,253.3477158,-38.17807007,53.67339706,547.6810082,289.0046252,-60.97192993,84.78245587,-628.8461582,384.3289457
01/03/1988,-99.15,65.6295,-89.42765,254.0551142,-38.17807007,53.67339706,544.4995024,289.4196657,-60.97192993,84.78245587,-633.9271524,385.1074447
01/04/1988,-99.15,65.6295,-97.69015,254.7605484,-38.17807007,53.67339706,541.3179966,289.8341118,-60.97192993,84.78245587,-639.0081466,385.884373
01/05/1988,-99.15,65.6295,-105.95265,255.4640346,-38.17807007,53.67339706,538.1364907,290.2479661,-60.97192993,84.78245587,-644.0891407,386.6597403
01/06/1988,-99.15,65.6295,-114.21515,256.1655889,-38.17807007,53.67339706,534.9549849,290.6612311,-60.97192993,84.78245587,-649.1701349,387.4335559
01/07/1988,-99.15,65.6295,-122.47765,256.8652271,-38.17807007,53.67339706,531.773479,291.0739094,-60.97192993,84.78245587,-654.251129,388.205829
01/08/1988,-99.15,65.6295,-130.74015,257.5629648,-38.17807007,53.67339706,528.5919732,291.4860035,-60.97192993,84.78245587,-659.3321232,388.9765688
01/09/1988,-99.15,65.6295,-139.00265,258.2588174,-38.17807007,53.67339706,525.4104674,291.8975158,-60.97192993,84.78245587,-664.4131174,389.7457844
01/10/1988,-99.15,65.6295,-147.26515,258.9528002,-38.17807007,53.67339706,522.2289615,292.3084487,-60.97192993,84.78245587,-669.4941115,390.5134849
01/11/1988,-99.15,65.6295,-155.52765,259.6449281,-38.17807007,53.67339706,519.0474557,292.7188047,-60.97192993,84.78245587,-674.5751057,391.2796792
01/12/1988,-99.15,65.6295,-163.79015,260.3352159,-38.20574567,53.67525689,515.8636435,293.1286147,-60.94425433,84.78363328,-679.6537935,392.0443972
01/01/1989,-123.6042,69.2715,-174.0905,261.1020931,-94.17111206,57.43618393,508.0160509,293.5971634,-29.43308794,89.9858652,-682.1065509,392.9040562
01/02/1989,-123.6042,69.2715,-184.39085,261.8667246,-94.17111206,57.43618393,500.1684582,294.0649656,-29.43308794,89.9858652,-684.5593082,393.7618385
01/03/1989,-123.6042,69.2715,-194.6912,262.6291299,-94.17111206,57.43618393,492.3208655,294.5320247,-29.43308794,89.9858652,-687.0120655,394.6177561
01/04/1989,-123.6042,69.2715,-204.99155,263.3893283,-94.17111206,57.43618393,484.4732729,294.9983444,-29.43308794,89.9858652,-689.4648229,395.4718213
01/05/1989,-123.6042,69.2715,-215.2919,264.1473389,-94.17111206,57.43618393,476.6256802,295.4639281,-29.43308794,89.9858652,-691.9175802,396.3240461
01/06/1989,-123.6042,69.2715,-225.59225,264.9031806,-94.17111206,57.43618393,468.7780875,295.9287793,-29.43308794,89.9858652,-694.3703375,397.1744422
01/07/1989,-123.6042,69.2715,-235.8926,265.6568717,-94.17111206,57.43618393,460.9304948,296.3929015,-29.43308794,89.9858652,-696.8230948,398.0230213
01/08/1989,-123.6042,69.2715,-246.19295,266.4084306,-94.17111206,57.43618393,453.0829022,296.856298,-29.43308794,89.9858652,-699.2758522,398.8697952
01/09/1989,-123.6042,69.2715,-256.4933,267.1578752,-94.17111206,57.43618393,445.2353095,297.3189723,-29.43308794,89.9858652,-701.7286095,399.7147753
01/10/1989,-123.6042,69.2715,-266.79365,267.9052234,-94.17111206,57.43618393,437.3877168,297.7809277,-29.43308794,89.9858652,-704.1813668,400.5579728
01/11/1989,-123.6042,69.2715,-277.094,268.6504925,-94.17111206,57.43618393,429.5401241,298.2421675,-29.43308794,89.9858652,-706.6341241,401.3993991
01/12/1989,-123.6042,69.2715,-287.39435,269.3936998,-94.15722956,57.43439069,421.6936884,298.7026664,-29.44697044,89.98472062,-709.0880384,402.2390439
01/01/1990,-109.7183,80.5107,-296.5375417,270.394397,-66.10446167,53.81072998,416.1849832,299.1063063,-43.61383833,96.83784113,-712.7225249,403.2092663
01/02/1990,-109.7183,80.5107,-305.6807333,271.3914044,-66.10446167,53.81072998,410.6762781,299.5094023,-43.61383833,96.83784113,-716.3570114,404.1771597
01/03/1990,-109.7183,80.5107,-314.823925,272.3847624,-66.10446167,53.81072998,405.1675729,299.9119565,-43.61383833,96.83784113,-719.9914979,405.1427408
01/04/1990,-109.7183,80.5107,-323.9671167,273.3745109,-66.10446167,53.81072998,399.6588678,300.313971,-43.61383833,96.83784113,-723.6259845,406.106026
01/05/1990,-109.7183,80.5107,-333.1103083,274.3606889,-66.10446167,53.81072998,394.1501627,300.7154481,-43.61383833,96.83784113,-727.260471,407.0670318
01/06/1990,-109.7183,80.5107,-342.2535,275.3433348,-66.10446167,53.81072998,388.6414575,301.11639,-43.61383833,96.83784113,-730.8949575,408.0257741
01/07/1990,-109.7183,80.5107,-351.3966917,276.3224863,-66.10446167,53.81072998,383.1327524,301.5167987,-43.61383833,96.83784113,-734.529444,408.982269
01/08/1990,-109.7183,80.5107,-360.5398833,277.2981804,-66.10446167,53.81072998,377.6240472,301.9166763,-43.61383833,96.83784113,-738.1639306,409.9365321
01/09/1990,-109.7183,80.5107,-369.683075,278.2704535,-66.10446167,53.81072998,372.1153421,302.3160251,-43.61383833,96.83784113,-741.7984171,410.8885789
01/10/1990,-109.7183,80.5107,-378.8262667,279.2393413,-66.10446167,53.81072998,366.606637,302.714847,-43.61383833,96.83784113,-745.4329036,411.838425
01/11/1990,-109.7183,80.5107,-387.9694583,280.2048789,-66.10446167,53.81072998,361.0979318,303.1131441,-43.61383833,96.83784113,-749.0673902,412.7860854
01/12/1990,-109.7183,80.5107,-397.11265,281.1671008,-66.07751744,53.81490015,355.591472,303.5109802,-43.64078256,96.84015847,-752.704122,413.7316203
01/01/1991,-79.7676,89.3396,-403.75995,282.3474259,-11.66986084,62.23560333,354.6189836,304.0422465,-68.09773916,108.8799084,-758.3789336,414.9237961
01/02/1991,-79.7676,89.3396,-410.40725,283.5228373,-11.66986084,62.23560333,353.6464952,304.5725861,-68.09773916,108.8799084,-764.0537452,416.1125563
01/03/1991,-79.7676,89.3396,-417.05455,284.6933959,-11.66986084,62.23560333,352.6740068,305.1020038,-68.09773916,108.8799084,-769.7285568,417.29793
01/04/1991,-79.7676,89.3396,-423.70185,285.8591612,-11.66986084,62.23560333,351.7015184,305.6305045,-68.09773916,108.8799084,-775.4033684,418.4799461
01/05/1991,-79.7676,89.3396,-430.34915,287.0201916,-11.66986084,62.23560333,350.72903,306.1580928,-68.09773916,108.8799084,-781.07818,419.6586329
01/06/1991,-79.7676,89.3396,-436.99645,288.1765444,-11.66986084,62.23560333,349.7565416,306.6847736,-68.09773916,108.8799084,-786.7529916,420.8340185
01/07/1991,-79.7676,89.3396,-443.64375,289.3282757,-11.66986084,62.23560333,348.7840532,307.2105514,-68.09773916,108.8799084,-792.4278032,422.0061303
01/08/1991,-79.7676,89.3396,-450.29105,290.4754405,-11.66986084,62.23560333,347.8115648,307.7354309,-68.09773916,108.8799084,-798.1026148,423.1749956
01/09/1991,-79.7676,89.3396,-456.93835,291.6180925,-11.66986084,62.23560333,346.8390764,308.2594166,-68.09773916,108.8799084,-803.7774264,424.3406413
01/10/1991,-29.1009,90.9121,-459.363425,292.7966235,-11.66986084,62.23560333,345.866588,308.7825132,-17.43103916,110.1738637,-805.230013,425.5308487
01/11/1991,-29.1009,90.9121,-461.7885,293.9704298,-11.66986084,62.23560333,344.8940996,309.3047252,-17.43103916,110.1738637,-806.6825996,426.7177364
01/12/1991,-29.1009,90.9121,-464.213575,295.1395677,-11.60670958,62.23900178,343.9268738,309.8261138,-17.49419042,110.1757835,-808.1404488,427.9013733
01/01/1992,-22.6067,92.5345,-466.0974667,296.3459419,115.8206177,69.09643555,353.5785919,310.4675194,-138.4273177,115.4857181,-819.6760586,429.198087
01/02/1992,-22.6067,92.5345,-467.9813583,297.547425,115.8206177,69.09643555,363.2303101,311.1076026,-138.4273177,115.4857181,-831.2116684,430.4908948
01/03/1992,-22.6067,92.5345,-469.86525,298.744076,115.8206177,69.09643555,372.8820282,311.7463716,-138.4273177,115.4857181,-842.7472782,431.7798318
01/04/1992,-22.6067,92.5345,-471.7491417,299.9359528,115.8206177,69.09643555,382.5337464,312.3838344,-138.4273177,115.4857181,-854.282888,433.0649325
01/05/1992,-22.6067,92.5345,-473.6330333,301.123112,115.8206177,69.09643555,392.1854645,313.019999,-138.4273177,115.4857181,-865.8184978,434.346231
01/06/1992,-22.6067,92.5345,-475.516925,302.3056093,115.8206177,69.09643555,401.8371826,313.6548734,-138.4273177,115.4857181,-877.3541076,435.6237609
01/07/1992,-22.6067,92.5345,-477.4008167,303.4834992,115.8206177,69.09643555,411.4889008,314.2884653,-138.4273177,115.4857181,-888.8897174,436.8975551
01/08/1992,-22.6067,92.5345,-479.2847083,304.656835,115.8206177,69.09643555,421.1406189,314.9207824,-138.4273177,115.4857181,-900.4253273,438.1676463
01/09/1992,-22.6067,92.5345,-481.1686,305.8256692,115.8206177,69.09643555,430.7923371,315.5518325,-138.4273177,115.4857181,-911.9609371,439.4340666
01/10/1992,-22.6067,92.5345,-483.0524917,306.9900532,115.8206177,69.09643555,440.4440552,316.1816231,-138.4273177,115.4857181,-923.4965469,440.6968477
01/11/1992,-22.6067,92.5345,-484.9363833,308.1500375,115.8206177,69.09643555,450.0957733,316.8101618,-138.4273177,115.4857181,-935.0321567,441.9560206
01/12/1992,-22.6067,92.5345,-486.820275,309.3056715,115.7474062,69.09327418,459.7413905,317.4373985,-138.3541062,115.4838267,-946.5616655,443.2115752
01/01/1993,-30.971,84.2363,-489.4011917,310.2600704,-31.87301636,62.71883011,457.0853058,317.9533084,0.902016357,105.0209783,-946.4864975,444.2472483
01/02/1993,-30.971,84.2363,-491.9821083,311.2115425,-31.87301636,62.71883011,454.4292211,318.4683824,0.902016357,105.0209783,-946.4113295,445.2805125
01/03/1993,-30.971,84.2363,-494.563025,312.1601144,-31.87301636,62.71883011,451.7731364,318.9826248,0.902016357,105.0209783,-946.3361614,446.3113846
01/04/1993,-30.971,84.2363,-497.1439417,313.1058127,-31.87301636,62.71883011,449.1170517,319.4960395,0.902016357,105.0209783,-946.2609934,447.339881
01/05/1993,-30.971,84.2363,-499.7248583,314.0486631,-31.87301636,62.71883011,446.460967,320.0086304,0.902016357,105.0209783,-946.1858254,448.3660183
01/06/1993,-30.971,84.2363,-502.305775,314.9886913,-31.87301636,62.71883011,443.8048823,320.5204017,0.902016357,105.0209783,-946.1106573,449.3898125
01/07/1993,-30.971,84.2363,-504.8866917,315.9259226,-31.87301636,62.71883011,441.1487976,321.031357,0.902016357,105.0209783,-946.0354893,450.4112795
01/08/1993,-30.971,84.2363,-507.4676083,316.8603816,-31.87301636,62.71883011,438.4927129,321.5415004,0.902016357,105.0209783,-945.9603213,451.4304353
01/09/1993,-30.971,84.2363,-510.048525,317.7920929,-31.87301636,62.71883011,435.8366282,322.0508358,0.902016357,105.0209783,-945.8851532,452.4472954
01/10/1993,-30.971,84.2363,-512.6294417,318.7210805,-31.87301636,62.71883011,433.1805436,322.5593668,0.902016357,105.0209783,-945.8099852,453.4618753
01/11/1993,-30.971,84.2363,-515.2103583,319.6473683,-31.87301636,62.71883011,430.5244589,323.0670975,0.902016357,105.0209783,-945.7348172,454.4741901
01/12/1993,-30.971,84.2363,-517.791275,320.5709795,-31.88716877,62.71036258,427.8671948,323.5738946,0.91616877,105.0159217,-945.6584698,455.484158
01/01/1994,-94.5724,78.9095,-525.6723083,321.3792858,-60.40289307,45.64912415,422.8336204,323.8421202,-34.16950693,91.16222752,-948.5059287,456.2437552
01/02/1994,-94.5724,78.9095,-533.5533417,322.1855643,-60.40289307,45.64912415,417.8000459,324.1101238,-34.16950693,91.16222752,-951.3533876,457.0020899
01/03/1994,-94.5724,78.9095,-541.434375,322.98983,-60.40289307,45.64912415,412.7664715,324.377906,-34.16950693,91.16222752,-954.2008465,457.7591683
01/04/1994,-94.5724,78.9095,-549.3154083,323.792098,-60.40289307,45.64912415,407.7328971,324.6454673,-34.16950693,91.16222752,-957.0483054,458.5149967
01/05/1994,-94.5724,78.9095,-557.1964417,324.5923831,-60.40289307,45.64912415,402.6993227,324.9128083,-34.16950693,91.16222752,-959.8957643,459.2695812
01/06/1994,-94.5724,78.9095,-565.077475,325.3907,-60.40289307,45.64912415,397.6657483,325.1799295,-34.16950693,91.16222752,-962.7432233,460.0229279
01/07/1994,-94.5724,78.9095,-572.9585083,326.187063,-60.40289307,45.64912415,392.6321738,325.4468315,-34.16950693,91.16222752,-965.5906822,460.7750429
01/08/1994,-94.5724,78.9095,-580.8395417,326.9814865,-60.40289307,45.64912415,387.5985994,325.7135147,-34.16950693,91.16222752,-968.4381411,461.5259323
01/09/1994,-94.5724,78.9095,-588.720575,327.7739846,-60.40289307,45.64912415,382.565025,325.9799798,-34.16950693,91.16222752,-971.2856,462.275602
01/10/1994,-94.5724,78.9095,-596.6016083,328.5645712,-60.40289307,45.64912415,377.5314506,326.2462272,-34.16950693,91.16222752,-974.1330589,463.0240579
01/11/1994,-94.5724,78.9095,-604.4826417,329.35326,-60.40289307,45.64912415,372.4978761,326.5122575,-34.16950693,91.16222752,-976.9805178,463.7713059
01/12/1994,-94.5724,78.9095,-612.363675,330.1400647,-60.44633397,45.65350875,367.4606817,326.7781223,-34.12606603,91.16442317,-979.8243567,464.5173878
01/01/1995,-48.3677,73.8671,-616.3943167,330.8279886,-147.9124451,54.48169327,355.1346446,327.1563782,99.54474507,91.78563811,-971.5289612,465.2724512
01/02/1995,-48.3677,73.8671,-620.4249583,331.514485,-147.9124451,54.48169327,342.8086075,327.5341973,99.54474507,91.78563811,-963.2335658,466.0262913
01/03/1995,-48.3677,73.8671,-624.4556,332.1995628,-147.9124451,54.48169327,330.4825704,327.9115811,99.54474507,91.78563811,-954.9381704,466.7789139
01/04/1995,-48.3677,73.8671,-628.4862417,332.8832306,-147.9124451,54.48169327,318.1565333,328.288531,99.54474507,91.78563811,-946.642775,467.530325
01/05/1995,-48.3677,73.8671,-632.5168833,333.5654972,-147.9124451,54.48169327,305.8304962,328.6650486,99.54474507,91.78563811,-938.3473795,468.2805303
01/06/1995,-48.3677,73.8671,-636.547525,334.2463712,-147.9124451,54.48169327,293.5044591,329.0411353,99.54474507,91.78563811,-930.0519841,469.0295357
01/07/1995,-48.3677,73.8671,-640.5781667,334.925861,-147.9124451,54.48169327,281.178422,329.4167927,99.54474507,91.78563811,-921.7565887,469.777347
01/08/1995,-48.3677,73.8671,-644.6088083,335.6039751,-147.9124451,54.48169327,268.8523849,329.7920222,99.54474507,91.78563811,-913.4611933,470.5239696
01/09/1995,-48.3677,73.8671,-648.63945,336.2807218,-147.9124451,54.48169327,256.5263478,330.1668252,99.54474507,91.78563811,-905.1657978,471.2694095
01/10/1995,-48.3677,73.8671,-652.6700917,336.9561092,-147.9124451,54.48169327,244.2003108,330.5412033,99.54474507,91.78563811,-896.8704024,472.0136721
01/11/1995,-48.3677,73.8671,-656.7007333,337.6301457,-147.9124451,54.48169327,231.8742737,330.9151578,99.54474507,91.78563811,-888.575007,472.756763
01/12/1995,-48.3677,73.8671,-660.731375,338.3028392,-147.75542,54.48984445,219.561322,331.2888019,99.38772004,91.79047669,-880.292697,473.4987658
01/01/1996,-16.1376,73.6041,-662.076175,338.9694302,168.1790771,70.89002991,233.5762451,331.9202514,-184.3166771,102.1908013,-895.6524201,474.4168293
01/02/1996,-16.1376,73.6041,-663.420975,339.634713,168.1790771,70.89002991,247.5911682,332.550502,-184.3166771,102.1908013,-911.0121432,475.3331196
01/03/1996,-16.1376,73.6041,-664.765775,340.2986952,168.1790771,70.89002991,261.6060913,333.1795603,-184.3166771,102.1908013,-926.3718663,476.247647
01/04/1996,-16.1376,73.6041,-666.110575,340.9613843,168.1790771,70.89002991,275.6210144,333.8074332,-184.3166771,102.1908013,-941.7315894,477.1604217
01/05/1996,-16.1376,73.6041,-667.455375,341.6227879,168.1790771,70.89002991,289.6359375,334.4341273,-184.3166771,102.1908013,-957.0913125,478.0714535
01/06/1996,-16.1376,73.6041,-668.800175,342.2829135,168.1790771,70.89002991,303.6508606,335.0596492,-184.3166771,102.1908013,-972.4510356,478.9807526
01/07/1996,-16.1376,73.6041,-670.144975,342.9417684,168.1790771,70.89002991,317.6657837,335.6840055,-184.3166771,102.1908013,-987.8107587,479.8883288
01/08/1996,-16.1376,73.6041,-671.489775,343.5993599,168.1790771,70.89002991,331.6807068,336.3072027,-184.3166771,102.1908013,-1003.170482,480.7941917
01/09/1996,-16.1376,73.6041,-672.834575,344.2556954,168.1790771,70.89002991,345.6956299,336.9292473,-184.3166771,102.1908013,-1018.530205,481.6983511
01/10/1996,-16.1376,73.6041,-674.179375,344.9107818,168.1790771,70.89002991,359.710553,337.5501455,-184.3166771,102.1908013,-1033.889928,482.6008165
01/11/1996,-16.1376,73.6041,-675.524175,345.5646265,168.1790771,70.89002991,373.7254761,338.1699037,-184.3166771,102.1908013,-1049.249651,483.5015975
01/12/1996,-16.1376,73.6041,-676.868975,346.2172363,168.1253109,70.87737456,387.7359186,338.7883075,-184.2629109,102.1820227,-1064.604894,484.4005491
01/01/1997,-20.4527,71.8343,-678.5733667,346.8376978,60.02536011,45.43312454,392.738032,339.042079,-80.47806011,84.99609086,-1071.311399,485.0215665
01/02/1997,-20.4527,71.8343,-680.2777583,347.4570513,60.02536011,45.43312454,397.7401453,339.2956608,-80.47806011,84.99609086,-1078.017904,485.6417898
01/03/1997,-20.4527,71.8343,-681.98215,348.0753028,60.02536011,45.43312454,402.7422587,339.5490532,-80.47806011,84.99609086,-1084.724409,486.2612219
01/04/1997,-20.4527,71.8343,-683.6865417,348.6924581,60.02536011,45.43312454,407.744372,339.8022566,-80.47806011,84.99609086,-1091.430914,486.879866
01/05/1997,-20.4527,71.8343,-685.3909333,349.308523,60.02536011,45.43312454,412.7464853,340.0552715,-80.47806011,84.99609086,-1098.137419,487.497725
01/06/1997,-20.4527,71.8343,-687.095325,349.9235033,60.02536011,45.43312454,417.7485987,340.3080982,-80.47806011,84.99609086,-1104.843924,488.1148019
01/07/1997,-20.4527,71.8343,-688.7997167,350.5374046,60.02536011,45.43312454,422.750712,340.5607373,-80.47806011,84.99609086,-1111.550429,488.7310997
01/08/1997,-20.4527,71.8343,-690.5041083,351.1502327,60.02536011,45.43312454,427.7528254,340.8131891,-80.47806011,84.99609086,-1118.256934,489.3466213
